,Unnamed: 0,id,type,y,centroid mean,centroid var,rolloff mean,rolloff var,zero mean,zero var,rms mean,rms var,contrast mean,contrast var,mfcc1 mean,mfcc1 var,mfcc2 mean,mfcc2 var,mfcc3 mean,mfcc3 var,mfcc4 mean,mfcc4 var,mfcc5 mean,mfcc5 var
12,19780,60,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2396.3737307025667,860658.7341422938,4794.267521348111,2213497.270024374,0.11842447916666668,0.0060550222224351365,-15.961862858598774,8023.616382767289,21.210358345581422,10.946587922104912,-301.32169890575057,5550.043918598145,77.21196089841544,1142.6954969927326,-13.524162012145176,524.8719378580523,39.27601201368599,444.1281787779444,1.5753314979222657,255.71322743698371
13,18216,92,pop,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3273.2592889541224,866817.7285915484,6888.596872728925,2864065.20817275,0.1454059926114341,0.00608637885644483,8.127209580622116,765.0609028507158,23.59660412086127,30.91783389728197,-25.758682428701512,3174.849658270435,60.78358963811361,755.2786548113978,6.20430086425676,669.2387649102119,17.630881605759832,226.98658408057025,5.161748197772575,178.3713090785609
14,22517,79,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2148.493714769833,254194.497807944,4479.356944949128,980846.9579175848,0.10908013868701552,0.0015474305745465176,2.5736225513317774,2277.561066642157,27.910736967415648,24.662447106850944,-91.3603775011472,1782.8747457565344,112.09796299545741,398.39829698958255,-27.324186595339143,248.39809890830188,47.98740947678424,92.5242488397263,-19.584172195291604,83.58673856601754
15,15916,92,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2090.5372809608934,171674.56614410118,4393.015477380087,708262.4454246238,0.09332833696705428,0.0010923740452753294,1.7798550443569976,1885.8046502190289,27.084849927747854,24.756861517217487,-67.83149784004272,779.2882684598272,108.93944350830948,335.0101175720714,-33.868137226458266,263.8573195684562,50.50614375929022,192.13513758444086,-21.378271347823933,103.66427962671725
16,2392,4,classical,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1705.9698538577836,68216.85691274727,3177.366006540697,331487.9072054068,0.11280697371608528,0.0008383514231969573,-13.98393097327498,6501.822848589829,16.284313842918955,18.17397539412495,-259.893339190036,559.8984834672457,118.93300581642583,220.97614612214676,-35.59321662274739,142.51954642256212,32.017010494058304,63.04463139931312,-16.553791458462232,75.62585216790715
17,14168,16,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2742.4915417612037,144588.9791126428,5127.7817837027615,585619.7870769425,0.17938658248546513,0.0015623992835162284,8.607370080283003,1261.379830454472,22.73242137756641,23.97414182070577,26.71940316074297,391.81797028777487,79.83481791787574,331.9347534682668,-52.04873348188496,234.79922780834633,51.325296530516646,202.90329761052442,-16.340222305021953,161.33679600572916
18,14628,36,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2685.6716509753837,178029.87645238722,5331.554324127907,545133.1498525542,0.1604446765988372,0.0023999180698343198,4.038457978175047,1569.2749367176075,21.77072520343333,19.44311395822797,-71.24181832791065,726.6953303678108,82.33997045040414,270.15647557268915,-30.161969473535933,177.40437510712948,56.470256534903605,113.14538222897144,-10.85175132141415,87.19087010081495
19,4968,16,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1425.2141358942793,232280.79316041802,2879.7654546693325,1362995.577322853,0.060071084665697674,0.0005863352627373397,-7.907967331534711,5639.707761400042,25.15990157703317,17.92985634613574,-210.270859031458,3332.85592909534,139.62319518942402,820.8111750339681,-16.86946194447022,800.2944283247596,58.02930438418759,204.37931702482075,-9.639675440274539,233.31205795761397
20,782,34,blues,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1535.5487555640964,341801.1918786184,3595.3605332485467,3715825.579451328,0.04563839934593023,0.0006942222529710984,-8.466835083311727,5182.329017237248,35.40491916052107,19.450098969859084,-217.33643136680342,3597.8471635887063,105.82923752610107,536.4693186040433,15.632951029666932,358.84354882629754,25.26305291788923,219.79160178093315,-1.4310275840873188,216.397804542878
21,4600,0,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2797.4576341158086,356757.484342187,6218.889216933138,1807807.8608095616,0.10709484011627908,0.0017600472252369355,9.053749243064411,617.8374327566711,23.766623938873487,23.714570731990108,-23.18185721097651,1015.3887558153267,70.27865127597151,341.3290033501928,3.824279927708847,237.20260917797455,28.336589197621983,135.9337726024385,13.754431811306596,111.39200152038141
22,10281,47,hiphop,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",3236.7243370051947,1287212.402299136,7340.6689453125,2670859.328426317,0.10938559835271318,0.009245254714775098,6.875449112628115,1294.7134509698262,27.02600374459855,49.32291617674305,-76.62845083010775,3626.348541359046,52.77031217409964,746.6677643008522,34.68309410885965,525.0565142295643,26.156309757510037,298.07939856228126,16.67705388726288,255.40002943469472
23,17135,45,pop,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2840.909321327132,1167401.4094588456,6475.885492369186,6051263.83804264,0.12483837512112406,0.007395878070951417,4.687052934652977,1655.9866539113866,22.069061613222747,31.18484950076296,-71.59542417240371,5443.793419517018,81.18626517649291,1128.2202225572887,16.34902522617744,982.6217313282581,8.930127707935032,399.6211729858533,13.798303492590149,246.64613170116436
24,9821,27,hiphop,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2637.587504251614,1088395.5305346127,5628.512218386629,3280494.2352350755,0.10279607255329458,0.007436520481086695,-0.10702631219844624,2024.6605098362231,22.083433855462452,28.47192771037741,-109.26342263967139,4264.6752726829145,76.89180479564268,1353.4002838711613,2.6040198558350642,666.3064111333913,19.058267925319246,309.7410276186235,0.539210886385961,306.3662765720278
25,8510,70,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2449.052949224784,212915.15597634306,5186.664244186047,867491.0195854434,0.13449423146802325,0.0015153542011089747,2.7855768230307514,1862.7638140450244,17.535238137434867,11.738656084527204,-81.7051379010791,1649.9233485440411,97.63741890692732,324.2084532346307,-27.514528354357363,288.68023334043806,36.655947586657746,151.5146633456876,-17.229463982543034,115.14703246213915
26,253,11,blues,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1354.3352503603494,512126.03925549815,2884.8733307594475,2933054.516118823,0.04401041666666667,0.0018973977189963489,-8.58699139190896,8306.082263763556,27.484298430891236,34.29267282792509,-287.8924329291749,5945.924621568578,123.91418050315191,993.7524138187924,5.4517159952663485,302.8117302702913,33.72965991181489,343.29338192723037,1.0910402012540508,442.38627943545487
27,22011,57,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",3489.914772695733,560310.7263276223,7661.430209847384,1347652.3032740816,0.17509122153585271,0.003956438917701372,3.861005181738,820.9092940902423,16.545181302880653,15.920582168662348,-58.605556203661955,1523.8964047474722,64.8522083848002,392.40758874049567,15.94966207985668,174.4594088506735,5.483138995865833,166.32528624841763,7.560762559312925,99.362912231189
28,6946,2,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3590.729138637834,498868.80509295204,8072.923044603925,836817.841228725,0.1533267472141473,0.004533445146835866,3.9428855413848036,744.0599022050626,29.47412943243465,27.522844588299993,-53.15082429912886,1361.4158119064646,57.19364220983721,265.9883333683464,21.198588574144058,239.74681512742802,11.354801287750574,263.4356398409401,18.13705618153556,124.91127224475386
29,14283,21,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3046.9712529832145,160655.15953413313,5736.128156795058,378525.3040074785,0.19152737403100772,0.00258829180032801,4.56124230821462,1526.1030674586068,17.608712310815857,11.564770691520588,-76.28443593689603,620.9731468361202,61.73951041198136,203.6702078265248,-37.10454207613319,146.67972672627155,62.42903097080398,111.46313085266728,-14.838052603257902,73.29175181411027
30,1081,47,blues,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2013.930182626748,162674.61462575017,4850.537620367007,581114.6792073743,0.07533611918604652,0.000841521981258059,0.9261246323038198,3174.653241618524,23.664369729178482,15.030477998290241,-149.983990994862,1107.4706736353523,93.58893921059082,194.09412137007882,6.331711175497742,172.62633519918526,71.54059918204211,97.10644868945828,-8.068378835422738,95.81928302188791
31,22425,75,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2302.311348849013,411941.4053573397,5092.468999818314,1217628.3356437946,0.11155144743217056,0.003207886524909921,3.559915480455643,2550.1004036929944,16.461878395003463,22.88811931403725,-113.808081656567,3614.578950254961,94.89476702832064,629.2637624471771,-4.0834100008596685,401.93944235673086,51.72788801986948,165.49258916284143,-13.771385676276049,151.94782808779786
32,3404,48,classical,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1516.5063018491278,549977.6937994189,2772.7003656431684,2503287.5127112856,0.08729976683624031,0.0018401123884098012,0.11648381561445315,3910.375509942663,18.125107095121827,19.389388400918776,-123.65139067273729,8784.575813846735,148.42797476363458,2511.3785396684216,-21.536134276096462,423.59713580236337,17.445061159005324,223.26785722732708,-1.4479757743308248,116.11745536729627
33,18837,19,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1754.1422246534528,915004.8386522081,3841.356513444768,4474029.1968797585,0.0711898921996124,0.004153474317520514,3.0578125675019963,4704.808237754744,18.839552665549725,18.275266750418574,-184.44954227409474,8503.975382427709,106.15391536463804,1202.571497074655,4.068461361389293,812.069588617105,38.8061701636941,273.71404907866184,8.415575560251245,555.7544068024279
34,8970,90,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2574.704284124964,434136.52739833563,5460.169308684593,1471237.9321289298,0.14611191860465114,0.0042219334635537715,0.31993146708206216,2458.085422631351,20.211799984193817,30.677758107444344,-125.79526193520756,1857.5831930666784,88.52829280997149,585.6138695857596,-16.664784458823558,351.93899386642164,42.80599794126254,206.73109972849343,-9.903441826303833,120.54668246884728
35,11339,93,hiphop,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",3186.237174541226,426593.81632706505,6278.764875545058,304135.6188435372,0.15229908551356588,0.00555474392318015,-1.2445198136404685,3937.313450982456,21.806295063890076,15.514573011384373,-191.43740820236505,3290.7077490728743,41.31181923656229,403.8835058140184,4.975319521941847,448.26639005280333,65.45091818826779,221.1635612280035,-4.343957734360855,210.41021054748157
36,3657,59,classical,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1551.9609472810819,123243.29127918414,2841.9070789425873,438422.5813918561,0.09327496669089147,0.0009094537783755068,-9.257302067822847,5065.762589080686,31.0726992246458,20.751499986347007,-196.99967460351573,5625.138407139864,137.3537709803937,607.5739245908337,-34.268577159485176,413.3146756341265,25.372522249508165,86.09335726176958,-5.272220437582762,46.30364102633234
37,3450,50,classical,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1169.9606990066866,48685.21008311711,2359.922215661337,237959.42624269016,0.04947159641472868,0.00021787016704516465,-21.308062535430075,17469.849896647793,16.16063817343552,12.031975690393901,-449.71092809252366,4611.635267967209,151.50225409717075,455.71546768415635,-12.716843171408508,132.7055508270951,44.270573812953884,45.4676210025665,6.24386469846612,38.642903412406454
38,16491,17,pop,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2790.117749978896,373337.1509745104,6114.294603924419,1836903.5796474288,0.1262623395106589,0.002511289714871458,4.459007603825743,951.7520012381848,17.379021151547242,19.508879682457877,-53.118138924574545,917.3661967175146,78.2634994596883,414.2539100801518,2.2771549729171263,831.2501588645817,18.844212502246197,217.26799733770372,3.8388866877160823,163.82363857529018
39,621,27,blues,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1390.295387277217,199625.20703996057,2809.9411223655525,541132.8618328819,0.07213428112887597,0.0025293785767388755,-4.7883078225122055,6170.76816381465,18.56322924947695,26.996089487087517,-228.24940483019986,2824.433526478173,130.41643735233126,687.3855786187328,-23.240182272438854,927.339716641984,70.08688444469685,395.10573701867827,1.1568146850667218,182.06001831075048
40,7130,10,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2876.97834832032,338360.49551210296,5864.8599881904065,1126445.0071547984,0.15023278524709302,0.003551736026277022,9.336808501507184,535.8913760516024,16.37344125422364,23.16046859013773,-6.880402727015631,1162.981627714027,61.1388112896631,383.16096016932784,-16.65173714472668,296.063843310246,27.42777549832588,128.1986576648038,7.700012683026112,152.7845532070162
41,13731,97,jazz,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1175.1869624662695,246002.8459842706,2340.993027797965,2333758.3404968204,0.03987251695736434,0.0004757326559467131,-17.22615473561592,14517.86392782629,20.76920795654405,28.346583215033675,-413.600752078468,2118.906485169201,118.30581721890692,534.168279848751,31.17362509776123,807.3428611321096,40.15095134991944,169.48286425589725,13.11996412467076,148.0604353141419
42,21091,17,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2311.787340606993,159085.68453251966,4527.097224745639,814644.874661326,0.14050084786821707,0.0011514971610280687,4.8570467006346085,1714.3565801941766,19.931036380673504,11.845466465127387,-41.50845580534261,1030.3182333603957,105.41883801169456,246.4771334988445,-43.98376771416897,210.23131418657368,54.09269042846478,118.11531052833729,-18.431685326364033,84.53405644128243
43,3381,47,classical,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1173.2854125589915,23692.76252054478,2081.9769712936045,156566.5422297736,0.06623251271802326,0.0004180345759641937,-24.512209895454326,16352.572153573472,19.726625500285397,14.075814299882273,-436.71363372016646,3777.718436497491,154.20261309834285,165.28482633765802,-19.882440636297236,176.4920267739939,20.17502591778516,149.08271901165898,3.1463105958345228,97.25321321973726
44,12052,24,jazz,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2034.4449729096216,315171.30397454725,4343.213685501453,1572384.249850129,0.09322500302810076,0.0026082847850639784,-4.925060872437945,4698.026857616227,19.520177350172887,25.561869251085263,-202.57487244402904,3013.2923831861785,105.86927561899924,678.7288930041044,-20.479267992020485,525.60200608019,43.89649310544724,172.0725783155764,-14.263864739350215,87.01855952650921
45,8004,48,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2615.297165714047,342694.99996428844,4982.023698673692,1151796.614330678,0.15427681383236433,0.0033296730763192547,1.5224695999029756,2228.013334021333,22.484608678858184,22.146630615656967,-105.01413690102264,2460.078623752262,80.25328989580748,470.70486160664336,-41.121866449964564,520.1003777192898,54.039938312110536,220.93156256460185,-8.383511780969743,155.17086722788324
46,19987,69,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2460.979666642172,950276.043929596,5285.9172874273245,3091897.054590825,0.08040213178294574,0.0031645379302292645,3.0992098917267787,2879.5119983206328,23.315323729147767,24.758021017379704,-142.6888803389351,4468.324566799847,83.64663457053605,994.1119348632201,21.86050953887768,627.9767302023107,33.858461233065746,296.7718382909402,4.6352321735685775,292.20376530048725
47,4554,98,classical,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1954.2078460325372,165440.10906393328,3782.599246002907,445451.2219037798,0.12362486373546512,0.002203383086843922,-14.424300707789552,7765.380126106431,15.685044252581001,18.330492462268488,-287.32221259394663,4966.021630534116,101.68528551729256,303.7866708723645,-35.40531643889419,212.3585147587276,41.28630513352125,56.12480412563322,-12.778963996852285,127.67902240528795
48,6348,76,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1322.7782584523286,405703.51495832345,2592.731195494186,1815822.6315624588,0.06656181867732558,0.0016742820986460107,-2.6446088919617106,5639.640966201191,28.578877520346364,22.059161645931873,-183.74429543248831,6364.400965375638,159.72520159339902,1944.5463315749087,-23.20033500186645,702.4136442579007,43.116512881603114,578.205980799755,-9.45068221686468,399.00115598198266
49,20447,89,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1051.214839658577,296241.9266247015,2052.3729900981107,1333128.833665678,0.03800872093023256,0.000707007884893285,2.3408023829910904,5891.42139859884,17.113138903987036,16.60655060238517,-194.60791148059738,8202.780619947409,157.16947402882352,1517.8458298206715,-14.110102656482828,776.9926666745907,44.01945084843519,436.2860330393128,3.481306555754385,183.14904559123696
50,4416,92,classical,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1806.8291737022573,222023.60452172422,3071.085460574128,641255.838536146,0.1308113039001938,0.003377964052470012,-11.03825072857165,8562.938128651558,15.84779325271281,21.044681551197268,-299.5553666682682,5256.580406394621,103.71304815326724,656.5898473640707,-27.699142044574923,293.6826024402994,51.01140422273825,110.02371189468883,12.288016864493821,147.6146297689761
51,17204,48,pop,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4053.106033919601,1103740.2228474093,8380.72265625,2383797.1264251443,0.21065891472868215,0.008530869240099175,5.719882556374384,785.6150662883732,16.68139197358273,15.516557306921914,-52.7576454299358,2845.3383394505104,47.75878647511343,483.2945706159304,13.407855002107295,434.41505017328,2.1908124219101697,174.6817970945351,13.25262360031277,139.21967184872884
52,18975,25,reggae,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1708.7658388560385,600866.8729638637,3582.640920239825,3103393.7017691205,0.07367407037306202,0.002634478315812207,0.3663351487089157,4517.74310897243,20.64752959881901,23.174438900292692,-177.45850016712697,8154.586309497245,110.97772367623426,1005.1522224418812,-15.617276957281842,996.800291218064,36.7910921059942,301.03416662786634,0.10515255853784457,362.66796280166113
53,17296,52,pop,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3660.543338576828,1048181.5850837404,7772.443052779798,2597773.5232118177,0.1558037336482558,0.010781582279507913,8.651328935917888,792.2442888514403,20.742638700684907,24.89864482872322,-40.19173143714504,3811.470680113316,35.59258949464984,580.6360976676146,8.951326791347697,500.41916927714635,15.124582036736154,424.18788427875677,15.209617449119568,264.22839689421863
54,9982,34,hiphop,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",3190.8446389727533,259842.98570050823,6353.129542151163,761385.8332205877,0.1691379754118217,0.003258042772059386,9.93070733126909,401.45956382279167,17.705991322044948,21.41166108307653,5.965396160525341,986.2225526343582,53.247751003627215,299.63563256756754,-8.973271649167673,236.28278378503316,26.949011226938588,146.6607062523275,0.4270763157641725,163.43310407251454
55,16376,12,pop,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2680.244486937764,580429.0243401494,5535.293479742006,2751551.7501293393,0.12594779554263566,0.0033690292747409986,4.731146393282422,1060.0337444359689,22.22881691287701,22.10148775063749,-50.95644679023219,2225.72040882604,80.1889526237871,661.2492242968701,-9.309730787507764,416.5062619728942,20.292522679810396,155.75280244161283,12.126466055315234,156.32054119433204
56,14214,18,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2290.346984565476,129968.61027274324,3882.9790266170057,309089.15055520536,0.1801784308381783,0.0015880183585883115,2.942893252739228,2989.354627421753,21.89106949191812,26.799292850034714,-76.37584760492462,662.9129991992986,123.35296911968435,734.9169708451723,-89.89210538003292,203.73345602905502,76.45397985636212,134.2942872982848,-21.244226790819834,129.3950781053095
57,16054,98,metal,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2241.327509312576,392881.518058019,4489.088617369186,1580039.211286926,0.11584680838178295,0.003671304680866861,4.172871383588765,2407.281367950054,24.319385797167893,26.947803847903728,-95.2556385880766,6473.225422404515,92.06436414612914,433.22622508367897,-28.09175324227457,993.1183914850262,52.813880630016385,93.96100614457787,-3.0061345935446733,137.0362210968888
58,6969,3,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3048.0673953215714,781774.6744809295,6211.953522438228,1965732.949500425,0.14945304929748066,0.004706578435078886,10.196610946444554,905.9483099719812,16.30697221841925,16.55666047578124,-44.360721678756725,3161.176218846917,52.20245504438277,714.2775316665953,3.316134362123216,650.1275982594018,43.83633395378466,189.41772195505047,12.632644836329089,127.7719600086908
59,851,37,blues,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1188.6103601196953,370206.3351280297,2341.126567042151,2998769.4046312436,0.04816724200581395,0.0012753395718756249,-14.261176373656431,9901.552044914382,32.726210617752514,28.499675481089678,-328.7607355394688,7463.189388973641,102.63005497400127,630.1794374865958,19.905791584071995,704.3456077175043,26.768022245776773,171.63425619839114,7.190829199182238,253.21073920419587
60,12880,60,jazz,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1428.395299774309,177855.9781860201,2731.061160065407,1411146.988025622,0.05242096656976744,0.0004342098641829683,-2.4795966981304716,4427.006506527741,19.820378073258624,15.94664314265404,-190.31091188437725,2351.945393981352,129.50920032507938,557.6652234137605,-7.873921778727766,440.18945335166916,20.68604376301004,198.5318930629353,2.156915621234866,63.972955314044206
61,6026,62,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2167.857988487809,283508.31891258265,4796.370764444041,1090738.7082900694,0.10242475169573644,0.0015461584023218388,2.9443486807616184,2169.364798196885,22.201177277669657,20.419058965858163,-93.94252008974765,1593.3094796058167,109.13837826317072,369.66263155692786,-11.852377153824694,202.21167995028907,41.55633753769705,206.59411009720398,-19.462738539064656,113.22091903521259
62,21827,49,rock,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2076.545976619491,1218612.9526793573,4494.296647892442,6664064.138249412,0.0911605953246124,0.002920922288154798,1.860243865578906,3705.414283072732,17.143267290656677,18.486630926195836,-142.66557963556875,9869.459493146333,116.22617697304466,2137.262103280169,2.3203172410704878,451.8404127806799,31.092749338388444,188.87068216245632,6.205482686182588,140.2520751844182
63,7797,39,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2329.8046957253364,337309.76567498717,4870.910701308139,1959455.8934853487,0.10116127664728683,0.0007980108246781218,2.5888920454813515,1992.3646638832806,24.975018787050523,27.866491526823925,-107.24681827210829,2373.839252313473,90.92598755874468,700.6874035030406,-8.282523581170048,576.9385215280688,34.24971883829662,299.38170407712437,-1.913360081861453,128.48261468077015
64,17710,70,pop,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3140.3444140297065,1017330.8236385796,6821.176246820494,3564218.283765832,0.1363322886385659,0.007288640951223438,-1.5771466256023103,1925.7467406897656,18.676964341351226,28.84614775086634,-91.88728689689744,9704.831145927716,56.682607761302386,747.8755246396901,13.775959279997373,809.3562724512111,15.038641631180106,403.22115008084785,0.8804406345293515,252.90798719930078
